Full Name,Height(inches),Weight(lbs),Reach(inches),Stance,DOB,SLpM.,Str.Acc.,SApM,Str.Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,W,L,D
Todd Lally,5' 7,145,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-1-0
Sean Lally,6' 0,170,N/A,Orthodox,"Nov 04, 1990",5.34,39%,7.23,30%,0.00,0%,0%,0.0,Record: 7-3-0
Ricardo Lamas,5' 8,145,71,Orthodox,"May 21, 1982",3.13,47%,2.87,57%,1.84,33%,46%,0.9,Record: 20-8-0
Jason Lambert,6' 3,185,75,Orthodox,"Jun 03, 1975",3.21,58%,1.84,50%,1.35,36%,28%,2.4,Record: 26-13-0
Jose Landi-Jons,5' 11,170,N/A,Orthodox,"Sep 09, 1973",0.99,40%,0.77,43%,2.20,80%,40%,2.2,Record: 29-16-0
Nate Landwehr,5' 9,145,72,Orthodox,"Jun 06, 1988",6.25,46%,5.75,55%,1.00,41%,86%,1.0,Record: 18-5-0
Austen Lane,6' 6,245,80,Orthodox,"Nov 09, 1987",2.47,50%,2.44,40%,2.03,30%,0%,0.0,Record: 13-5-0 (1 NC)
Aaron Lanfranco,N/A,155,N/A,N/A,"Aug 26, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-1-0
Jeremy Lang,5' 11,205,N/A,Southpaw,"May 11, 1975",1.13,50%,1.41,42%,4.22,60%,0%,4.2,Record: 21-2-0
Lionel Lanham,N/A,205,N/A,N/A,"Aug 31, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-1-0
Lina Lansberg,5' 7,135,65,Orthodox,"Mar 13, 1982",2.69,55%,3.87,44%,0.52,27%,47%,0.1,Record: 10-8-0
Achmed Labasanov,6' 3,215,N/A,Orthodox,"Apr 24, 1978",0.75,39%,1.10,46%,3.00,100%,0%,0.8,Record: 7-4-0
Josh LaBerge,5' 10,145,N/A,N/A,N/A,2.53,36%,5.33,44%,0.00,0%,71%,0.0,Record: 11-6-0
Jeremiah Labiano,5' 10,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 11-5-0
Daniel Lacerda,5' 6,125,70,Switch,"Jun 05, 1996",3.95,45%,8.28,34%,2.32,50%,0%,1.2,Record: 11-6-0 (1 NC)
Luan Lacerda,5' 7,135,71,Orthodox,"Jan 07, 1993",4.52,44%,7.07,47%,1.26,25%,75%,0.6,Record: 12-3-0
Kemran Lachinov,N/A,170,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-2-0
Aspen Ladd,5' 6,135,66,Orthodox,"Mar 01, 1995",3.78,47%,4.65,47%,1.56,47%,62%,0.6,Record: 9-3-0
Ryan LaFlare,6' 1,170,74,Southpaw,"Oct 01, 1983",2.89,40%,1.86,63%,2.13,44%,58%,0.2,Record: 14-3-0
Corinne Laframboise,5' 4,125,65,Orthodox,"May 25, 1989",3.16,68%,1.89,47%,3.16,100%,33%,0.0,Record: 8-5-0
Ben Lagman,6' 2,185,N/A,N/A,"Sep 04, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-5-0
Noad Lahat,5' 9,145,69,Orthodox,"Jun 08, 1984",2.79,46%,1.47,63%,2.37,26%,16%,2.4,Record: 11-2-0
Tina Lahdemaki,5' 2,115,N/A,Orthodox,"May 28, 1988",1.93,20%,4.67,57%,0.00,0%,16%,0.0,Record: 5-1-0
Yohan Lainesse,6' 1,170,76,Orthodox,"Aug 14, 1992",2.22,41%,3.38,58%,0.94,28%,72%,0.5,Record: 9-3-0
Tim Lajcik,6' 1,225,N/A,Orthodox,"Jun 21, 1965",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-6-1
Todd Lally,5' 7,145,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-1-0
Sean Lally,6' 0,170,N/A,Orthodox,"Nov 04, 1990",5.34,39%,7.23,30%,0.00,0%,0%,0.0,Record: 7-3-0
Ricardo Lamas,5' 8,145,71,Orthodox,"May 21, 1982",3.13,47%,2.87,57%,1.84,33%,46%,0.9,Record: 20-8-0
Jason Lambert,6' 3,185,75,Orthodox,"Jun 03, 1975",3.21,58%,1.84,50%,1.35,36%,28%,2.4,Record: 26-13-0
Jose Landi-Jons,5' 11,170,N/A,Orthodox,"Sep 09, 1973",0.99,40%,0.77,43%,2.20,80%,40%,2.2,Record: 29-16-0
Nate Landwehr,5' 9,145,72,Orthodox,"Jun 06, 1988",6.25,46%,5.75,55%,1.00,41%,86%,1.0,Record: 18-5-0
Austen Lane,6' 6,245,80,Orthodox,"Nov 09, 1987",2.47,50%,2.44,40%,2.03,30%,0%,0.0,Record: 13-5-0 (1 NC)
Aaron Lanfranco,N/A,155,N/A,N/A,"Aug 26, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-1-0
Jeremy Lang,5' 11,205,N/A,Southpaw,"May 11, 1975",1.13,50%,1.41,42%,4.22,60%,0%,4.2,Record: 21-2-0
Lionel Lanham,N/A,205,N/A,N/A,"Aug 31, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-1-0
Lina Lansberg,5' 7,135,65,Orthodox,"Mar 13, 1982",2.69,55%,3.87,44%,0.52,27%,47%,0.1,Record: 10-8-0
Taylor Lapilus,5' 6,135,73,Southpaw,"Apr 08, 1992",4.59,48%,2.61,62%,0.27,33%,77%,0.3,Record: 21-4-0
Chad Laprise,5' 10,170,71,Orthodox,"Jul 23, 1986",4.78,42%,3.59,65%,1.05,54%,78%,0.0,Record: 13-4-0
Anthony Lapsley,5' 9,170,N/A,Southpaw,"Feb 13, 1980",0.53,34%,0.58,66%,0.00,0%,20%,0.0,Record: 23-7-0 (2 NC)
TJ Laramie,5' 6,145,66,Orthodox,"Oct 15, 1997",1.49,50%,2.64,38%,1.44,33%,40%,0.0,Record: 12-5-0
Icho Larenas,6' 3,235,N/A,Orthodox,"Mar 12, 1980",0.17,15%,2.50,28%,0.00,0%,14%,0.0,Record: 6-5-0
Lorenz Larkin,5' 11,170,72,Orthodox,"Sep 03, 1986",3.53,46%,2.74,63%,0.27,42%,79%,0.1,Record: 18-6-0 (1 NC)
Jeremy Larsen,5' 10,145,70,Orthodox,"May 18, 1984",4.87,48%,5.75,57%,2.49,33%,0%,0.0,Record: 8-5-0
Brock Larson,5' 11,170,71,Southpaw,"Aug 23, 1977",1.39,46%,1.50,55%,2.67,34%,43%,2.0,Record: 42-10-0
Ryan Larson,N/A,170,N/A,N/A,"Dec 30, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-2-0
Bobby Lashley,6' 3,255,78,Orthodox,"Jul 16, 1976",3.10,63%,0.76,63%,11.47,70%,0%,0.0,Record: 15-2-0
Ilir Latifi,5' 10,230,73,Orthodox,"Jul 28, 1982",2.05,45%,2.93,56%,2.11,35%,100%,0.3,Record: 17-9-0 (1 NC)
Sione Latu,6' 0,215,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-0-0
Phillip Latu,6' 3,205,76,Orthodox,"Feb 17, 1991",3.40,51%,7.07,31%,0.00,0%,100%,0.0,Record: 6-2-0
Jenel Lausa,5' 5,125,68,Orthodox,"Aug 01, 1988",1.44,42%,3.53,53%,0.55,66%,51%,0.8,Record: 7-5-0
Joe Lauzon,5' 10,155,71,Orthodox,"May 22, 1984",2.84,39%,5.39,54%,2.39,45%,54%,2.0,Record: 28-16-0
Dan Lauzon,5' 10,155,N/A,Orthodox,"Mar 30, 1988",1.34,25%,4.09,61%,1.63,33%,80%,2.7,Record: 17-6-0
Sandra Lavado,5' 7,115,66,Orthodox,"May 03, 1994",0.87,37%,2.67,34%,0.00,0%,33%,0.0,Record: 10-3-0
Chatt Lavender,5' 8,170,N/A,N/A,"May 24, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 9-7-0
Muhammed Lawal,6' 0,205,78,Southpaw,"Jan 11, 1981",3.79,52%,1.61,66%,5.96,75%,87%,0.0,Record: 21-6-0 (1 NC)
Robbie Lawler,5' 11,170,74,Southpaw,"Mar 20, 1982",3.85,47%,4.67,59%,0.65,64%,65%,0.0,Record: 30-16-0 (1 NC)
Tom Lawlor,6' 0,205,74,Southpaw,"May 15, 1983",2.50,42%,2.41,60%,2.46,32%,57%,1.4,Record: 10-6-0 (1 NC)
Justin Lawrence,5' 8,145,67,Orthodox,"May 15, 1990",3.84,35%,2.83,67%,0.72,28%,73%,0.0,Record: 10-4-0
Lance Lawrence,6' 1,145,74,Orthodox,"Jun 26, 1993",5.87,50%,9.80,24%,1.00,100%,50%,0.0,Record: 4-1-0
Ronnie Lawrence,5' 8,135,68,Switch,"Jun 13, 1992",2.78,56%,1.75,52%,6.75,77%,45%,0.2,Record: 8-2-0 (1 NC)
Jimmy Lawson,6' 0,265,77,Orthodox,"Nov 13, 1991",0.07,8%,1.60,44%,0.00,0%,0%,0.0,Record: 4-2-0
Valmir Lazaro,6' 0,155,73,Orthodox,"Aug 15, 1985",4.87,37%,4.09,61%,1.33,40%,96%,0.0,Record: 15-5-0
Zviad Lazishvili,5' 6,135,69,Orthodox,"Oct 25, 1991",4.20,39%,6.13,51%,0.00,0%,0%,0.0,Record: 13-1-0
Mounir Lazzez,6' 1,170,76,Orthodox,"Nov 16, 1987",7.49,55%,5.42,53%,1.80,57%,71%,0.0,Record: 11-3-0
Cung Le,5' 9,185,70,Southpaw,"May 25, 1972",4.36,48%,2.98,66%,1.37,71%,88%,0.3,Record: 9-3-0
Thanh Le,5' 9,145,74,Orthodox,"Aug 28, 1985",1.97,40%,1.82,70%,0.00,0%,100%,0.0,Record: 6-1-0
Quang Le,5' 6,135,70,Orthodox,"Oct 18, 1991",3.02,35%,5.52,45%,1.70,23%,100%,0.0,Record: 8-2-0
Carlos Leal,5' 11,170,74,Orthodox,"May 04, 1994",7.13,43%,7.27,50%,1.00,25%,89%,0.0,Record: 21-6-0
Jordan Leavitt,5' 9,155,71,Southpaw,"Jun 02, 1995",2.55,61%,1.84,57%,2.19,25%,30%,1.1,Record: 11-3-0
Jerome LeBanner,6' 3,265,N/A,Southpaw,"Dec 26, 1972",0.92,35%,1.03,37%,0.00,0%,50%,0.0,Record: 3-2-0
Chris Leben,5' 11,185,73,Southpaw,"Jul 21, 1980",2.87,42%,2.87,52%,1.14,41%,53%,0.8,Record: 22-11-0
Mickael Lebout,5' 11,155,73,Orthodox,"Aug 16, 1987",2.60,34%,2.98,54%,0.00,0%,60%,0.0,Record: 16-7-1 (1 NC)
Stephen Ledbetter,5' 9,145,N/A,Orthodox,"Jun 30, 1982",1.20,38%,1.60,57%,5.00,45%,100%,0.0,Record: 8-3-0
Justin Ledet,6' 4,205,80,Orthodox,"Sep 28, 1988",3.35,39%,4.82,49%,0.23,50%,42%,0.2,Record: 9-4-0 (1 NC)
James Lee,5' 11,205,N/A,Southpaw,"Sep 22, 1973",1.40,42%,3.72,27%,13.95,50%,0%,7.0,Record: 15-3-0 (1 NC)
David Lee,5' 10,155,N/A,Orthodox,N/A,1.49,50%,3.31,42%,0.00,0%,50%,0.0,Record: 12-10-0
Jackie Lee,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Eun Soo Lee,6' 1,215,N/A,Orthodox,"Mar 07, 1982",0.00,0%,3.05,60%,0.00,0%,50%,0.0,Record: 17-4-0 (1 NC)
Tae Hyun Lee,6' 6,295,N/A,Orthodox,"Jan 17, 1975",1.37,31%,3.89,54%,5.15,100%,0%,0.0,Record: 1-2-0
Tommy Lee,5' 7,145,N/A,Orthodox,"Jan 20, 1977",0.00,0%,0.30,75%,4.57,33%,0%,0.0,Record: 25-6-0 (1 NC)
Matt Lee,5' 11,155,N/A,Orthodox,N/A,0.00,0%,9.68,21%,0.00,0%,0%,0.0,Record: 14-10-1
Imani Lee,N/A,N/A,N/A,Orthodox,N/A,0.00,0%,0.94,33%,0.00,0%,0%,0.0,Record: 2-4-0
Vaughan Lee,5' 6,125,66,Orthodox,"Oct 15, 1982",3.47,47%,2.07,70%,0.81,33%,72%,1.0,Record: 14-13-1
Kevin Lee,5' 9,170,77,Orthodox,"Sep 04, 1992",3.88,42%,3.60,50%,3.18,43%,75%,0.8,Record: 18-8-0
Andrea Lee,5' 6,125,69,Orthodox,"Feb 11, 1989",4.71,46%,3.83,62%,1.70,55%,54%,0.6,Record: 13-10-0
JeongYeong Lee,5' 10,145,73,Orthodox,"Nov 13, 1995",2.84,52%,2.81,50%,0.93,66%,76%,0.5,Record: 11-2-0
JungHyun Lee,5' 5,125,65,Orthodox,"Sep 10, 2002",4.27,39%,6.20,38%,0.00,0%,64%,0.0,Record: 8-1-0
ChangHo Lee,5' 8,135,69,Orthodox,"May 09, 1994",4.90,70%,2.65,37%,3.24,30%,38%,0.0,Record: 10-1-0
Ricky Legere Jr.,5' 8,170,N/A,N/A,N/A,1.07,41%,1.53,60%,5.00,41%,0%,0.0,Record: 14-4-0
Sherron Leggett,5' 8,155,N/A,Southpaw,"Oct 27, 1978",2.86,51%,2.08,47%,5.19,80%,33%,0.0,Record: 21-6-0
Cheyden Leialoha,5' 8,135,73,Orthodox,"Mar 15, 1994",1.87,28%,3.20,53%,2.00,33%,71%,0.0,Record: 6-0-0
Claudia Leite,5' 3,135,64,Orthodox,"Nov 04, 1996",1.27,47%,1.73,57%,1.00,25%,0%,1.0,Record: 8-3-0
Thales Leites,6' 1,185,78,Orthodox,"Sep 06, 1981",2.13,40%,2.99,52%,2.10,27%,30%,1.1,Record: 28-9-0
Stefan Leko,6' 2,215,N/A,Orthodox,"Jun 03, 1974",2.40,43%,6.17,68%,0.00,0%,0%,0.0,Record: 0-3-0
Gabe Lemley,5' 8,155,N/A,Orthodox,N/A,0.82,35%,6.03,45%,0.00,0%,0%,0.0,Record: 13-9-0
Amanda Lemos,5' 4,115,65,Southpaw,"May 22, 1987",3.16,54%,3.87,44%,0.90,63%,61%,0.8,Record: 14-4-1
Giacomo Lemos,6' 3,247,75,Orthodox,"Jun 23, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-0-0
Christophe Leninger,6' 0,200,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-4-0
Jesse Lennox,5' 9,170,72,Orthodox,"Mar 10, 1982",2.69,32%,3.20,64%,1.22,66%,63%,0.3,Record: 14-4-0
Jean Francois Lenogue,6' 0,185,N/A,Orthodox,"Nov 29, 1972",1.13,34%,0.27,60%,0.00,0%,33%,0.0,Record: 16-17-3
Nik Lentz,5' 8,145,68,Orthodox,"Aug 13, 1984",3.44,47%,3.25,50%,3.30,32%,43%,1.2,Record: 30-12-2 (1 NC)
Alberta Cerra Leon,5' 8,238,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Victoria Leonardo,5' 5,125,64,Orthodox,"Feb 16, 1990",3.22,38%,4.81,47%,1.57,27%,71%,0.0,Record: 9-7-0
Anthony Leone,5' 6,135,N/A,Orthodox,"May 27, 1987",1.94,53%,2.52,56%,1.72,18%,0%,0.0,Record: 15-8-0
Chad Leonhardt,6' 0,170,N/A,N/A,"Feb 19, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 9-4-0
Kimo Leopoldo,6' 3,235,N/A,Orthodox,"Jan 05, 1968",0.76,83%,2.12,30%,4.55,100%,0%,2.3,Record: 10-7-1
Michael Lerma,N/A,N/A,N/A,N/A,N/A,0.00,0%,6.47,45%,0.00,0%,0%,0.0,Record: 0-1-0
Lukasz Les,N/A,170,N/A,N/A,"Nov 05, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-3-0
Frank Lester,5' 11,170,N/A,Orthodox,"Jun 10, 1984",2.18,36%,3.82,53%,0.00,0%,0%,0.0,Record: 11-6-0 (1 NC)
Valerie Letourneau,5' 7,115,68,Orthodox,"Apr 29, 1983",4.51,37%,5.40,58%,0.77,45%,66%,0.3,Record: 8-6-0
Leah Letson,5' 7,145,71,Southpaw,"Aug 21, 1992",3.06,41%,3.84,52%,0.51,50%,76%,0.0,Record: 5-3-0
Justin Levens,5' 11,185,N/A,Orthodox,"Apr 18, 1980",1.24,47%,3.15,37%,1.69,50%,33%,5.1,Record: 10-7-0
Marcus LeVesseur,5' 9,155,70,Southpaw,"Jul 17, 1982",2.55,64%,3.70,37%,3.89,36%,83%,0.6,Record: 22-7-0
David Levicki,6' 5,275,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-3-0
Kyle Levinton,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-3-0
Natan Levy,5' 9,155,71,Southpaw,"Sep 30, 1991",3.70,52%,3.19,58%,5.03,58%,41%,0.5,Record: 8-2-0
John Lewis,6' 0,155,N/A,Southpaw,N/A,0.00,0%,4.00,66%,0.00,0%,0%,0.0,Record: 3-4-3
Derrick Lewis,6' 3,260,79,Orthodox,"Feb 07, 1985",2.48,50%,2.48,40%,0.57,26%,52%,0.0,Record: 28-12-0 (1 NC)
Bevon Lewis,6' 3,185,79,Orthodox,"May 05, 1991",3.73,43%,2.67,54%,0.00,0%,66%,0.0,Record: 7-3-0
Brandon Lewis,5' 4,135,70,Orthodox,"Aug 02, 1997",2.17,29%,3.63,53%,1.00,15%,20%,0.0,Record: 6-2-0
Malik Lewis,6' 0,155,75,Orthodox,"Mar 04, 1996",4.16,45%,5.66,40%,3.98,40%,50%,0.0,Record: 6-2-0
Chi Lewis-Parry,6' 9,243,N/A,N/A,"Aug 10, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-0-1 (2 NC)
Li Jingliang,6' 0,170,71,Orthodox,"Mar 20, 1988",4.46,42%,3.95,56%,1.19,41%,60%,0.0,Record: 19-9-0
Li Yunfeng,5' 8,135,68,Orthodox,"Mar 08, 1999",0.53,29%,2.55,35%,0.00,0%,50%,0.0,Record: 9-5-0
Liang Na,5' 5,125,67,Orthodox,"Jul 27, 1996",1.99,42%,3.95,36%,3.60,58%,25%,0.5,Record: 19-8-0
Jess Liaudin,5' 9,170,72,Orthodox,N/A,2.46,51%,2.76,41%,3.28,53%,30%,1.6,Record: 20-11-0
Chuck Liddell,6' 2,205,76,Orthodox,"Dec 17, 1969",2.97,35%,2.71,56%,0.44,75%,81%,0.0,Record: 21-8-0
Rodrigo Lidio,5' 11,155,73,Orthodox,"Jul 07, 1989",0.97,50%,0.00,100%,0.00,0%,50%,0.0,Record: 12-3-0
Sam Liera,N/A,N/A,N/A,N/A,N/A,0.82,60%,7.36,51%,0.00,0%,66%,0.0,Record: 12-10-0
Zach Light,5' 8,170,N/A,Orthodox,"Feb 06, 1974",0.81,33%,1.90,48%,1.36,100%,0%,0.0,Record: 9-11-0
Scott Lighty,6' 2,205,N/A,N/A,"Oct 15, 1978",2.91,21%,4.24,49%,0.00,0%,0%,0.0,Record: 6-2-0
Chris Liguori,5' 9,185,N/A,Orthodox,N/A,0.29,33%,1.44,0%,0.00,0%,50%,0.0,Record: 15-10-0
Jae Suk Lim,5' 9,170,N/A,Orthodox,"Nov 09, 1979",2.43,50%,4.05,37%,12.16,100%,100%,0.0,Record: 17-6-0
Hyun Gyu Lim,6' 3,170,77,Orthodox,"Jan 16, 1985",4.45,41%,5.07,51%,0.23,100%,73%,0.2,Record: 13-7-1
Juliana Lima,5' 5,115,65,Orthodox,"Mar 15, 1982",1.94,44%,2.11,55%,1.72,31%,70%,0.0,Record: 9-5-0
Dhiego Lima,6' 2,170,75,Orthodox,"Jan 31, 1989",3.12,39%,3.88,58%,1.26,34%,73%,0.6,Record: 17-9-0
Douglas Lima,6' 1,170,N/A,N/A,"Jan 05, 1988",1.92,36%,2.84,60%,0.60,100%,46%,0.0,Record: 29-6-0
Mabelly Lima,5' 2,135,N/A,Orthodox,"Jan 25, 1994",3.07,63%,5.67,44%,0.00,0%,100%,0.0,Record: 7-1-0
Andre Lima,5' 7,125,67,Orthodox,"Feb 04, 1999",3.03,55%,2.48,57%,1.13,66%,73%,1.1,Record: 10-0-0
Felipe Lima,5' 6,145,68,Orthodox,"May 07, 1998",3.29,52%,2.67,64%,1.33,50%,80%,1.3,Record: 13-1-0
Miguel Linares,N/A,N/A,N/A,N/A,N/A,6.51,50%,8.84,36%,0.00,0%,0%,0.0,Record: 2-4-0
Emiliano Linares,5' 8,145,72,Orthodox,"Apr 21, 1997",1.17,28%,3.59,26%,0.00,0%,33%,0.0,Record: 8-2-0
Matt Lindland,6' 0,185,74,Southpaw,"May 17, 1970",2.62,50%,1.56,52%,3.01,48%,60%,1.3,Record: 22-9-0
Jake Lindsey,5' 11,155,N/A,Switch,"Jun 21, 1986",3.44,52%,4.01,46%,0.65,33%,50%,0.0,Record: 12-7-0
John Lineker,5' 3,135,67,Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,Record: 31-9-0
Austin Lingo,5' 10,145,70,Orthodox,"Jul 10, 1994",3.86,37%,4.86,57%,0.43,66%,75%,0.0,Record: 9-3-0
Lucio Linhares,6' 2,185,N/A,Orthodox,"Dec 08, 1973",0.99,22%,3.47,34%,1.86,50%,50%,1.9,Record: 19-8-0
Philipe Lins,6' 2,205,78,Orthodox,"Aug 17, 1985",3.80,49%,3.59,46%,1.65,33%,100%,0.0,Record: 18-5-0
Tainara Lisboa,5' 7,135,67,Orthodox,"Mar 02, 1991",2.05,50%,1.40,54%,2.05,40%,70%,0.5,Record: 7-2-0
Dean Lister,6' 1,185,75,Orthodox,"Feb 13, 1976",1.26,35%,1.89,61%,1.58,15%,50%,1.1,Record: 13-7-0
Wesley Little,6' 4,205,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 4-8-0
James Llontop,6' 0,155,73,Orthodox,"Aug 02, 1999",5.57,41%,4.12,57%,0.00,0%,54%,0.0,Record: 14-5-0
Abner Lloveras,5' 11,155,N/A,N/A,"Sep 04, 1982",6.27,49%,6.87,43%,2.00,20%,0%,0.0,Record: 20-9-1
Brian Lo-A-Njoe,5' 7,155,N/A,Orthodox,N/A,3.87,42%,0.00,0%,0.00,0%,66%,0.0,Record: 6-10-3
John Lober,5' 11,199,N/A,Orthodox,"Feb 26, 1968",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-9-4
Artem Lobov,5' 9,145,65,Southpaw,"Aug 11, 1986",3.52,41%,4.82,50%,0.39,25%,52%,0.0,Record: 13-15-1 (1 NC)
Ryan Loder,6' 2,185,76,Southpaw,"Jun 05, 1991",6.16,80%,0.15,50%,2.20,33%,100%,2.2,Record: 8-1-0
Sean Loeffler,6' 3,185,N/A,Orthodox,"May 23, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 31-5-0
Christian Lohsen,6' 2,155,77,Southpaw,"Jan 24, 1995",5.27,49%,6.93,44%,0.00,0%,0%,2.0,Record: 4-2-0
David Loiseau,6' 0,185,76,Orthodox,"Dec 17, 1979",1.59,44%,3.64,43%,0.43,42%,36%,0.1,Record: 23-11-0
Hector Lombard,5' 9,185,71,Southpaw,"Feb 02, 1978",3.02,46%,3.35,53%,1.69,48%,77%,0.5,Record: 34-10-1 (2 NC)
Michael Lombardo,6' 0,170,72,Orthodox,"Apr 03, 1990",1.47,62%,2.63,31%,2.50,21%,60%,0.0,Record: 11-2-0 (1 NC)
Rocky Long,N/A,145,N/A,N/A,"Feb 18, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 21-37-1
Thomas Longacre,5' 9,145,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-1-0
Loma Lookboonmee,5' 1,115,61,Orthodox,"Jan 18, 1996",4.10,57%,2.48,53%,1.90,50%,72%,0.1,Record: 9-3-0
Ange Loosa,5' 10,170,74,Orthodox,"Mar 18, 1993",5.60,44%,6.68,53%,2.41,38%,83%,0.2,Record: 10-4-0 (1 NC)
Lucas Lopes,6' 2,185,N/A,N/A,"Oct 05, 1979",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 29-19-0
Dileno Lopes,5' 5,135,N/A,N/A,"Sep 26, 1984",2.37,36%,3.33,53%,2.50,31%,100%,1.5,Record: 19-3-0
Diego Lopes,5' 11,145,72,Orthodox,"Dec 30, 1994",4.20,53%,4.11,50%,0.50,40%,52%,2.8,Record: 26-6-0
Bruno Lopes,6' 2,205,74,Orthodox,"Apr 24, 1993",3.69,41%,4.07,63%,0.00,0%,100%,0.0,Record: 13-1-0
Arthur Lopes,6' 2,234,77,Southpaw,"Feb 17, 1993",9.74,41%,14.87,45%,0.00,0%,0%,0.0,Record: 6-2-0
Ivan Lopez,5' 6,135,N/A,Southpaw,N/A,0.90,26%,2.24,65%,0.00,0%,30%,0.0,Record: 14-3-1
Steve Lopez,5' 11,155,N/A,Orthodox,"Jul 30, 1984",1.39,24%,2.69,62%,0.00,0%,37%,0.0,Record: 13-6-1
Federico Lopez,5' 4,139,N/A,Orthodox,N/A,1.78,23%,5.35,30%,0.00,0%,0%,0.0,Record: 10-6-0
Jorge Lopez,5' 10,170,N/A,Orthodox,"Nov 21, 1988",2.47,59%,2.57,50%,3.50,41%,81%,0.0,Record: 11-5-0
Christopher Lopez,5' 10,170,N/A,N/A,"Jan 30, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 9-1-0 (1 NC)
Matthew Lopez,5' 7,135,69,Southpaw,"Jan 21, 1987",3.13,50%,3.73,55%,3.32,60%,71%,1.3,Record: 10-4-0
Benito Lopez,5' 10,135,73,Switch,"Apr 06, 1994",4.39,45%,5.18,56%,0.00,0%,73%,0.3,Record: 10-2-0
Gustavo Lopez,5' 5,135,67,Orthodox,"Jun 27, 1989",2.48,40%,3.87,57%,1.74,41%,31%,0.7,Record: 12-6-1
Brendan Loughnane,5' 10,145,70,Switch,"Dec 05, 1989",6.23,63%,6.70,53%,1.50,30%,92%,0.0,Record: 17-3-0
Dong Hyun Ma,5' 11,155,70,Orthodox,"Sep 09, 1988",2.84,41%,4.10,54%,1.27,53%,33%,0.0,Record: 16-11-3
Pawan Maan,5' 7,155,70,Orthodox,"Apr 06, 1986",0.89,44%,2.98,43%,0.00,0%,0%,0.0,Record: 7-3-1
William Macario,5' 11,170,75,Orthodox,"Jul 01, 1991",4.92,54%,3.96,65%,1.85,45%,78%,0.0,Record: 9-3-0
Jason MacDonald,6' 3,185,80,Orthodox,"Jun 03, 1975",1.55,52%,2.70,46%,1.43,16%,35%,2.0,Record: 25-16-0
Rob MacDonald,6' 3,205,78,Orthodox,"Sep 05, 1978",1.80,50%,2.04,46%,7.19,80%,80%,5.4,Record: 5-4-0
Rory MacDonald,6' 0,170,76,Orthodox,"Jul 22, 1989",3.75,42%,2.80,62%,1.77,47%,88%,0.4,Record: 19-4-0
Ryan MacDonald,5' 11,135,71,Switch,"Mar 18, 1993",2.28,29%,6.49,45%,0.00,0%,0%,0.0,Record: 10-2-0
Clayton MacFarlane,N/A,170,N/A,N/A,N/A,1.33,52%,1.82,55%,1.05,33%,37%,0.0,Record: 4-1-0
Ilima Macfarlane,5' 4,125,N/A,N/A,N/A,4.13,43%,2.93,65%,0.00,0%,50%,1.0,Record: 6-0-0
Valesca Machado,5' 4,115,63,Orthodox,"May 06, 1996",2.40,32%,2.87,64%,0.00,0%,76%,0.0,Record: 8-3-0 (1 NC)
Caio Machado,6' 4,250,78,Southpaw,"Jul 20, 1994",5.82,53%,2.87,63%,0.00,0%,82%,0.0,Record: 8-4-1
